id,y_true,y_pred
property_226107980_prodej_byt_2_kk_praha-zabehlice-za-navsi,6950000.0,7089048.951230717
property_2450346572_prodej_byt_3_1_praha-liboc-jenecska,12500000.0,10809873.338768924
property_1129079372_prodej_byt_1_kk_praha-zabehlice-zabehlicka,3500000.0,3918410.3700347757
property_3951907404_prodej_byt_1_kk_praha-zizkov-malesicka,6369000.0,7058572.282625998
property_1086874188_prodej_byt_1_kk_praha-chodov-bachova,4350000.0,4553491.402760213
property_3668558412_prodej_byt_2_kk_praha-liben-k-moravine,7808000.0,8841499.901651438
property_3364704844_prodej_byt_3_kk_praha-prosek-na-prosecke-vyhlidce,9400000.0,9456023.176649708
property_1357972044_prodej_byt_2_kk_praha-vysocany-hindlova,8500000.0,8888223.338789377
property_1022235212_prodej_byt_4_kk_praha-horni-mecholupy-dysinska,13395000.0,10567225.26549777
property_844390988_prodej_byt_3_1_praha-modrany-pertoldova,7700000.0,8079217.644679228
property_113136204_prodej_byt_2_kk_praha-liben-k-okrouhliku,7000000.0,6378011.7312857155
property_685396556_prodej_byt_3_kk_praha-branik-novodvorska,7600000.0,7612468.211770941
property_470299980_prodej_byt_2_kk_praha-hlubocepy-steparska,7950000.0,8586850.738842985
property_229245516_prodej_byt_2_kk_praha-radlice-namesti-augustina-bubnika,10223600.0,8978359.58083697
property_4168782412_prodej_byt_3_kk_praha-letnany-,8900000.0,11557015.007945115
property_2323063372_prodej_byt_1_kk_praha-kosire-starokosirska,7550000.0,7198588.433698928
property_3677315660_prodej_byt_2_1_praha-liben-cihakova,6900000.0,6997923.700947842
property_150172236_prodej_byt_2_kk_praha-praha-celakovskeho-sady,9320000.0,9355900.573755521
property_3236913740_prodej_byt_1_kk_praha-hloubetin-kardasovska,6395528.0,6961922.567757934
property_3630985804_prodej_byt_2_kk_praha-brevnov-patockova,12480000.0,10127510.496768143
property_1383424588_prodej_byt_2_kk_praha-hlubocepy-benesova,8200000.0,8211900.422681468
property_3971830348_prodej_byt_3_1_praha-vysocany-u-vysocanskeho-pivovaru,8594000.0,8994024.158724476
property_1387229772_prodej_byt_1_1_praha-vysocany-vysocanske-namesti,4690000.0,5409174.778905134
property_3567931980_prodej_byt_3_kk_praha-chodov-petyrkova,8797000.0,9095002.037857778
property_768590924_prodej_byt_3_kk_praha-stodulky-habova,11662650.0,11659059.938453332
property_2073940556_prodej_byt_4_kk_praha-vysocany-kolbenova,15006748.0,13732880.711959552
property_1386353228_prodej_byt_2_kk_praha-nusle-maroldova,8300000.0,7667602.823477813
property_1949725260_prodej_byt_3_kk_praha-zbraslav-zabovreska,8190000.0,9810047.547822468
property_3962393164_prodej_byt_2_kk_praha-vokovice-africka,9600000.0,9522364.802055914
property_2994889292_prodej_byt_2_kk_praha-horni-mecholupy-hornomecholupska,8990000.0,8984421.489006907
property_3094438476_prodej_byt_3_kk_praha-zizkov-vlkova,10990000.0,12555599.756316021
property_1493419340_prodej_byt_2_kk_praha-repy-hofbauerova,9478000.0,9652775.825128358
property_453530188_prodej_byt_3_1_praha-chodov-markusova,8650000.0,8686643.985108376
property_3062669900_prodej_byt_1_kk_praha-zizkov-malesicka,6215000.0,6682294.103364283
property_2228552268_prodej_byt_2_kk_praha-vrsovice-moskevska,8855000.0,8136244.712143488
property_4135608908_prodej_byt_2_kk_praha-zizkov-olsanska,11850000.0,10964048.368172128
property_1493434956_prodej_byt_4_1_praha-hlubocepy-brichtova,8390000.0,9282175.81666749
property_4011717196_prodej_byt_2_kk_praha-modrany-levskeho,6800000.0,5887809.264212713
property_226222668_prodej_byt_3_kk_praha-praha-9-,10510282.0,10820690.552008597
property_828600908_prodej_byt_2_kk_praha-zizkov-jeseniova,7690000.0,7185040.847322018
property_527643212_prodej_byt_2_kk_praha-uhrineves-vaclava-trojana,7100000.0,6623970.010228745
property_2102641228_prodej_byt_2_kk_praha-nove-mesto-trojicka,12792000.0,11829375.499553446
property_1114939980_prodej_byt_3_1_praha-smichov-nad-palatou,11990000.0,11559638.43784431
property_1185395276_prodej_byt_3_kk_praha-nusle-zateckych,9490000.0,9831182.309772762
property_3135640140_prodej_byt_3_kk_praha-vinohrady-lublanska,14980000.0,12392506.25221809
property_1059336780_prodej_byt_2_1_praha-smichov-ke-koulce,9390000.0,10546423.408029685
property_319251020_prodej_byt_2_1_praha-michle-michelska,8998000.0,7329931.418221342
property_493249100_prodej_byt_1_kk_praha-zizkov-ke-kapslovne,12000000.0,11488635.793840634
property_3734831692_prodej_byt_3_kk_praha-letnany-rymarovska,8399999.0,8334097.345444668
property_2589377100_prodej_byt_1_kk_praha-nove-mesto-jecna,9590000.0,9379671.93532781
property_1705427532_prodej_byt_3_kk_praha-bohnice-v-zamcich,14990000.0,12681817.033993945
property_2901706060_prodej_byt_2_kk_praha-nusle-maroldova,9384000.0,10174064.167138584
property_2949751372_prodej_byt_2_kk_praha-vysocany-pod-krocinkou,8878569.0,9572365.662096405
property_1461708108_prodej_byt_4_kk_praha-bohnice-lodzska,14790246.0,12206838.788684046
property_3307426380_prodej_byt_2_kk_praha-bubenec-v-p-ckalova,10950000.0,10160855.47786978
property_1054896716_prodej_byt_1_kk_praha-hostivar-u-pekaren,4990000.0,5021341.225801468
property_912085580_prodej_byt_1_kk_praha-stodulky-rotavska,6500000.0,6243773.868585706
property_2740471116_prodej_byt_4_1_praha-modrany-pertoldova,8699999.0,10802019.363810895
property_2088657484_prodej_byt_1_kk_praha-zlicin-misovicka,4686500.0,4709230.1383016715
property_1266184780_prodej_byt_3_kk_praha-smichov-radlicka,9880000.0,11534628.849542892
property_667710028_prodej_byt_1_kk_praha-vrsovice-bartoskova,7199097.0,7277014.60631107
property_2962891340_prodej_byt_2_kk_praha-chodov-komarkova,8745227.0,9017466.204328632
property_771371596_prodej_byt_3_1_praha-modrany-platonova,8190000.0,9330085.80769276
property_2352374348_prodej_byt_3_1_praha-kobylisy-simunkova,7590000.0,8123718.675427346
property_2303640908_prodej_byt_2_kk_praha-kamyk-hodkovicka,8273467.0,7865769.702573941
property_2421645900_prodej_byt_2_kk_praha-stodulky-basteckeho,4190000.0,5080769.752667269
property_2102293068_prodej_byt_3_kk_praha-letnany-tupolevova,12264000.0,11990952.604627868
property_3887665740_prodej_byt_2_kk_praha-zizkov-olsanska,12890000.0,11702192.745538477
property_3109757516_prodej_byt_2_kk_praha-vysocany-na-vybezku,9870000.0,9142233.097213693
property_2675970636_prodej_byt_1_kk_praha-vinor-,4875000.0,5131209.008741367
property_4024951372_prodej_byt_2_kk_praha-cakovice-danielova,7819224.0,7288249.368758899
property_572678732_prodej_byt_4_kk_praha-stodulky-belohlavkova,14562850.0,14752910.23438477
property_1796203852_prodej_byt_2_kk_praha-bohnice-lodzska,7822571.0,8865191.152745415
property_348197452_prodej_byt_3_1_praha-krc-kukucinova,9199000.0,7736237.412082523
property_1032524364_prodej_byt_2_kk_praha-holesovice-hermanova,8450000.0,9873125.044468815
property_320701004_prodej_byt_2_kk_praha-hloubetin-waltariho,8942212.0,8881977.229966199
property_2031813196_prodej_byt_1_kk_praha-zabehlice-milinska,4990992.0,5796060.367001368
property_2568069708_prodej_byt_2_kk_praha-vysocany-pod-krocinkou,8967954.0,9581101.78236358
property_2258899532_prodej_byt_3_kk_praha-vrsovice-pripotocni,11999000.0,13289604.496321823
property_194052684_prodej_byt_3_kk_praha-nove-mesto-truhlarska,14500000.0,13945872.499366213
property_565076556_prodej_byt_4_kk_praha-dolni-mecholupy-kryspinova,14499000.0,13402960.072048737
property_2449212748_prodej_byt_2_kk_praha-praha-9-,6900000.0,7606222.398050856
property_1927959116_prodej_byt_3_kk_praha-vysehrad-neklanova,8450000.0,11188566.258072903
property_2243936844_prodej_byt_2_kk_praha-smichov-strakonicka,7995000.0,8428736.388596963
property_1865774412_prodej_byt_atypicky_praha-smichov-radlicka,11000000.0,10398343.933403373
property_3252752972_prodej_byt_2_kk_praha-hlubocepy-kurandove,9700000.0,8970611.824714437
property_3187196492_prodej_byt_2_kk_praha-michle-hanusova,8614000.0,6515340.026712785
property_2794586700_prodej_byt_2_kk_praha-zizkov-lucemburska,8890000.0,8408749.267034762
property_3575480908_prodej_byt_3_kk_praha-hloubetin-waltariho,10717903.0,10780462.87513763
property_1996714572_prodej_byt_2_kk_praha-brevnov-,9990000.0,9459674.33868638
property_3640288332_prodej_byt_2_kk_praha-nove-mesto-vysehradska,14989395.0,12224909.821522538
property_2988859980_prodej_byt_1_1_praha-letnany-rymarovska,5990000.0,6235941.47245395
property_3566166604_prodej_byt_3_kk_praha-horni-mecholupy-livornska,7900000.0,7454146.395367519
property_4159509068_prodej_byt_1_kk_praha-zbraslav-elisky-premyslovny,5390000.0,5578217.467610421
property_1944871500_prodej_byt_2_kk_praha-zizkov-olgy-havlove,9990000.0,9344401.373171158
property_838861388_prodej_byt_1_kk_praha-vysocany-fafkovych,6200000.0,6773974.024923987
property_2534924876_prodej_byt_3_kk_praha-praha-libus-,11990000.0,11124079.338752486
property_558629452_prodej_byt_3_kk_praha-praha-9-cakovicka,10357919.0,10923827.841734188
property_3005600332_prodej_byt_3_kk_praha-zlicin-miloticka,10500000.0,11984907.772046525
property_1079710284_prodej_byt_2_kk_praha-praha-na-zlichove,9466282.0,9305986.015237996
property_2289853772_prodej_byt_2_kk_praha-hloubetin-kolbenova,11149000.0,10380781.370736418
property_3836305996_prodej_byt_2_1_praha-nove-mesto-koubkova,9990000.0,10861636.860028679
property_3086320204_prodej_byt_2_kk_praha-hlubocepy-wassermannova,8599909.0,8351434.646148987
property_714867276_prodej_byt_1_kk_praha-modrany-ceskoslovenskeho-exilu,8200000.0,9078530.092291228
property_1612173900_prodej_byt_1_1_praha-veleslavin-veleslavinska,7200000.0,7796021.032884997
property_1796895308_prodej_byt_2_1_praha-praha-5-holeckova,7490000.0,9150549.28609529
property_40112716_prodej_byt_3_kk_praha-praha-brechtova,7390000.0,8281436.23447895
property_3866260044_prodej_byt_3_1_praha-bubenec-terronska,14400000.0,12506113.523189954
property_2762805836_prodej_byt_2_kk_praha-holesovice-,12900000.0,10805183.964982118
property_20468300_prodej_byt_2_kk_praha-trebonice-thomasova,7997000.0,8049684.546611056
property_220144204_prodej_byt_1_kk_praha-hlubocepy-pod-zvahovem,5490000.0,4724581.8979452755
property_2760311372_prodej_byt_2_kk_praha-dolni-mecholupy-kryspinova,6850000.0,7143733.22949883
property_2372493900_prodej_byt_3_1_praha-prosek-zarybska,7895000.0,7644479.79900041
property_3714277964_prodej_byt_3_kk_praha-hlubocepy-silurska,11667483.0,11335606.446245015
property_3020554828_prodej_byt_1_1_praha-vinohrady-vinohradska,4829000.0,7538702.351590381
property_2325021260_prodej_byt_2_1_praha-vrsovice-belocerkevska,8490000.0,6196516.39193656
property_2039800396_prodej_byt_1_kk_praha-nove-mesto-petrska,7745000.0,8887341.40755362
property_1971114572_prodej_byt_2_kk_praha-vysocany-pod-krocinkou,8862258.0,8780349.43545787
property_2387374668_prodej_byt_2_kk_praha-sobin-hostivicka,6960000.0,7536522.134582866
property_3766694476_prodej_byt_2_kk_praha-stodulky-hostinskeho,6500000.0,6614491.792830972
property_3096867404_prodej_byt_2_kk_praha-strasnice-ramonova,13300000.0,10500019.26452633
property_897471052_prodej_byt_3_kk_praha-letnany-pavla-benese,9200000.0,9423441.558699122
property_2969133644_prodej_byt_3_kk_praha-ruzyne-na-jivinach,11990000.0,13534340.168445587
property_3996303948_prodej_byt_2_kk_praha-hostivar-prazska,7123675.0,7679223.702079159
property_907547212_prodej_byt_2_kk_praha-vysocany-freyova,5900000.0,6074891.693344144
property_283316812_prodej_byt_3_kk_praha-zizkov-olgy-havlove,13990000.0,11193046.099430874
property_3999126092_prodej_byt_1_1_praha-zizkov-hartigova,6200000.0,6363365.914115477
property_4201861708_prodej_byt_2_kk_praha-kobylisy-taussigova,6363000.0,6191506.064486205
property_581571148_prodej_byt_1_kk_praha-smichov-zborovska,6990000.0,6532215.969082832
property_3794559564_prodej_byt_2_kk_praha-vrsovice-ruska,7499000.0,7656328.371290298
property_944686412_prodej_byt_2_kk_praha-kamyk-hodkovicka,8435083.0,7874853.091890257
property_4039123532_prodej_byt_3_kk_praha-bohnice-lodzska,11060722.0,11383270.664318737
property_1758286412_prodej_byt_1_kk_praha-malesice-azzoniho,5650000.0,5595010.022458232
property_4085604940_prodej_byt_3_kk_praha-modrany-ceskoslovenskeho-exilu,10790000.0,10813683.851060595
property_3985773132_prodej_byt_3_kk_praha-stodulky-tlumacovska,12250000.0,11399152.242880162
property_1629606476_prodej_byt_4_kk_praha-cerny-most-vybiralova,8490000.0,10695780.376559692
property_524972620_prodej_byt_3_kk_praha-dejvice-lindleyova,12500000.0,11206526.556550745
property_1923797580_prodej_byt_3_kk_praha-kbely-semilska,12490000.0,10239946.087297607
property_1769256268_prodej_byt_3_kk_praha-stodulky-habova,12028005.0,11578114.152594749
property_1423798860_prodej_byt_2_kk_praha-bohnice-katovicka,5900000.0,6088829.410567483
property_3159626316_prodej_byt_1_kk_praha-vysocany-kolbenova,9872000.0,7938000.585543893
property_941457996_prodej_byt_2_kk_praha-hloubetin-waltariho,8553223.0,8869755.522919212
property_3814994508_prodej_byt_3_kk_praha-smichov-na-cisarce,14490000.0,12810296.030232864
property_3908051532_prodej_byt_1_kk_praha-bohnice-lodzska,5589532.0,6334040.746743298
property_360129100_prodej_byt_2_kk_praha-kosire-starokosirska,7840000.0,7938572.532370818
property_181166668_prodej_byt_2_kk_praha-holesovice-bubenska,12300000.0,10400425.842363823
property_2654126668_prodej_byt_3_kk_praha-hostivar-prazska,10221400.0,10422215.48717673
property_3537785420_prodej_byt_4_kk_praha-hostivar-vajdova,8990000.0,8505054.986854106
property_3502600780_prodej_byt_2_kk_praha-veleslavin-veleslavinska,6800000.0,7145434.445183034
property_2534171212_prodej_byt_3_1_praha-vrsovice-moldavska,9100000.0,9394150.115228046
property_933167692_prodej_byt_2_1_praha-cerny-most-bourilova,6990000.0,7434503.624591739
property_2930074188_prodej_byt_1_kk_praha-vinohrady-u-trznice,9900000.0,8060359.005202455
property_3339309644_prodej_byt_2_kk_praha-praha-pracska,6399000.0,6541155.147925077
property_1916346956_prodej_byt_3_1_praha-vrsovice-vrsovicka,9490000.0,9683125.890205275
property_3019256396_prodej_byt_2_kk_praha-liben-brezenska,7890000.0,8404780.315081986
property_3387646540_prodej_byt_3_kk_praha-letnany-nepomuckych,11990000.0,11507652.776645659
property_600479052_prodej_byt_2_kk_praha-praha-lysolaje-,10500000.0,10795994.094679218
property_2621059660_prodej_byt_1_kk_praha-letnany-chotesovska,6249000.0,6404149.312436868
property_1419731532_prodej_byt_1_kk_praha-strasnice-strancicka,5600000.0,5494106.304247428
property_979510604_prodej_byt_1_kk_praha-praha-9-,4600000.0,4379040.083517828
property_5837388_prodej_byt_3_1_praha-krc-budejovicka,10990000.0,10087228.212826435
property_3659366988_prodej_byt_2_kk_praha-hloubetin-waltariho,8631043.0,8892203.482065493
property_1548091980_prodej_byt_2_kk_praha-michle-magistru,9998000.0,9372111.171363551
property_328491596_prodej_byt_3_1_praha-zizkov-sladkovskeho-namesti,8999000.0,9532290.382674394
property_2333749836_prodej_byt_1_kk_praha-letnany-chotesovska,6489000.0,6325071.939122788
property_1216079180_prodej_byt_2_1_praha-smichov-ke-koulce,8990000.0,9872737.16066129
property_2562282060_prodej_byt_1_kk_praha-brevnov-patockova,4200000.0,5516167.165378322
property_1035665996_prodej_byt_2_kk_praha-zlicin-vestonicka,8749000.0,9332107.015646905
property_2305815884_prodej_byt_2_kk_praha-cerny-most-arnosta-valenty,7145870.0,7150678.3741237745
property_1381982796_prodej_byt_2_kk_praha-smichov-svedska,10990000.0,9846072.882960958
property_489247308_prodej_byt_1_kk_praha-zizkov-v-zahradkach,5800000.0,4870287.041720141
property_558359116_prodej_byt_2_1_praha-vinohrady-slezska,14990000.0,12746165.880111352
property_2381652556_prodej_byt_3_1_praha-kobylisy-simunkova,7390000.0,7619588.803864572
property_1708918092_prodej_byt_2_kk_praha-kbely-,6700000.0,6627422.4452224905
property_4130984524_prodej_byt_2_kk_praha-zizkov-jeseniova,8425000.0,9085701.310078323
property_2965590604_prodej_byt_3_kk_praha-hlubocepy-silurska,11364703.0,11710302.191952046
property_741167692_prodej_byt_2_kk_praha-vokovice-africka,10000000.0,9059051.176450491
property_580981324_prodej_byt_2_kk_praha-karlin-libensky-ostrov,13410000.0,10554692.402769662
property_1338167884_prodej_byt_3_kk_praha-vysocany-podebradska,11300000.0,11956172.270580396
property_3503714892_prodej_byt_3_1_praha-zbraslav-svepomoci,8990000.0,10360736.626725014
property_30167628_prodej_byt_2_kk_praha-dolni-chabry-k-beranovu,8250000.0,9350660.709647942
property_3500692044_prodej_byt_2_kk_praha-kosire-plzenska,5990000.0,7370758.980708191
property_737944140_prodej_byt_2_kk_praha-vysocany-fafkovych,8000000.0,7902403.779449975
property_4185190988_prodej_byt_2_kk_praha-zizkov-olgy-havlove,6690000.0,7917144.130445508
property_1749054028_prodej_byt_3_kk_praha-vysocany-kolbenova,15009000.0,13638432.924294414
property_2080911948_prodej_byt_2_kk_praha-kyje-vodnanska,9490000.0,10002811.979634423
property_2856743500_prodej_byt_1_kk_praha-smichov-jindricha-plachty,4290000.0,4627039.008693622
property_3590283852_prodej_byt_2_kk_praha-zizkov-kubelikova,10799000.0,9745188.819407234
property_181654092_prodej_byt_4_kk_praha-uhrineves-,15490000.0,13694178.135978676
property_1975132748_prodej_byt_2_kk_praha-vinohrady-vinohradska,13343000.0,11952681.199812561
property_1713037900_prodej_byt_2_kk_praha-vrsovice-murmanska,7181678.0,7489382.5414870195
property_2868036172_prodej_byt_2_kk_praha-radlice-namesti-augustina-bubnika,11384500.0,10238341.489722174
property_2570909516_prodej_byt_4_kk_praha-letnany-tupolevova,7900000.0,8331475.3462950075
property_2317189708_prodej_byt_3_kk_praha-hloubetin-waltariho,12787770.0,12417838.534505352
property_3701342796_prodej_byt_3_kk_praha-zizkov-pod-krejcarkem,11490000.0,14345393.59057285
property_1217737292_prodej_byt_2_kk_praha-vrsovice-zitomirska,8322600.0,8166575.16642228
property_833425996_prodej_byt_2_kk_praha-zizkov-bukova,7150000.0,6842907.989392808
property_995906124_prodej_byt_2_1_praha-vysocany-sklonena,7600000.0,7720847.050817577
property_2046325324_prodej_byt_3_1_praha-stodulky-basteckeho,8970000.0,8526832.459943937
property_1968853580_prodej_byt_3_kk_praha-holesovice-jireckova,12490000.0,13059369.933514105
property_2272077132_prodej_byt_1_kk_praha-praha-9-,4600000.0,4269561.82430699
property_2222805580_prodej_byt_5_kk_praha-modrany-pirinska,10499900.0,9893930.883368125
property_1807357004_prodej_byt_2_kk_praha-brevnov-radimova,9095000.0,9327712.757320516
property_2017395276_prodej_byt_3_kk_praha-pitkovice-pychavkova,11990000.0,12545413.321882077
property_4051849804_prodej_byt_2_kk_praha-vrsovice-bajkalska,5200000.0,6123705.138914201
property_1816023628_prodej_byt_2_kk_praha-hloubetin-mochovska,9900000.0,9369337.65667674
property_3397952844_prodej_byt_3_kk_praha-stodulky-habova,12839553.0,12532028.823083647
property_2350842444_prodej_byt_2_kk_praha-vinohrady-velehradska,8780800.0,8144759.456376567
property_1525051980_prodej_byt_3_kk_praha-zabehlice-zabehlicka,12950000.0,12252469.18680313
property_3050922572_prodej_byt_2_kk_praha-vinohrady-u-kanalky,9983000.0,10211135.976964517
property_2003137100_prodej_byt_3_kk_praha-zizkov-kalisnicka,15390000.0,15280899.68613075
property_1913021004_prodej_byt_3_kk_praha-vokovice-k-cervenemu-vrchu,9390000.0,10216889.773212302
property_3975217740_prodej_byt_3_kk_praha-vysocany-hindlova,10850000.0,11342746.383968769
property_3837923916_prodej_byt_3_kk_praha-sobin-zeleticka,9290000.0,11820906.264573477
property_620798540_prodej_byt_2_kk_praha-bohnice-v-zamcich,8490000.0,8616674.866639476
property_2448515660_prodej_byt_3_1_praha-zabehlice-zvolenska,7899000.0,8122906.1310926955
property_2536006220_prodej_byt_3_kk_praha-krc-olbrachtova,8350000.0,7272495.498090681
property_1202987596_prodej_byt_4_kk_praha-hostavice-piscita,14900000.0,11922589.157906957
property_1737302604_prodej_byt_3_kk_praha-horni-mecholupy-janovska,7799999.0,7655148.415858215
property_1382310476_prodej_byt_2_kk_praha-hlubocepy-hlubocepska,8290000.0,11952049.248797162
property_4077388364_prodej_byt_2_kk_praha-modrany-komoranska,8490000.0,9125849.471627545
property_1700008524_prodej_byt_2_1_praha-mala-strana-ujezd,12299000.0,10534403.25914725
property_680030796_prodej_byt_2_kk_praha-modrany-ceskoslovenskeho-exilu,9900000.0,8556513.237218348
property_893145676_prodej_byt_2_kk_praha-dolni-chabry-,11310900.0,9187098.933422646
property_3849986636_prodej_byt_2_kk_praha-zabehlice-za-navsi,6950000.0,7243107.6955993725
property_1361728076_prodej_byt_1_kk_praha-zizkov-jeseniova,4390000.0,5176426.797138193
property_366740812_prodej_byt_2_kk_praha-kbely-,6800000.0,6728660.474654953
property_1498567244_prodej_byt_3_kk_praha-vrsovice-amurska,11300000.0,11861722.087124754
property_159900236_prodej_byt_3_kk_praha-hostivar-miranova,11790000.0,13542564.767977517
property_1206280780_prodej_byt_3_kk_praha-pitkovice-,12138802.0,12610970.165470548
property_757097036_prodej_byt_2_kk_praha-vrsovice-orelska,7900000.0,8581026.348045083
property_176485708_prodej_byt_3_kk_praha-chodov-blazimska,11013691.0,11188164.19200617
property_1075495500_prodej_byt_3_kk_praha-zizkov-olgy-havlove,14040000.0,13648774.17032586
property_4262158924_prodej_byt_2_1_praha-holesovice-tusarova,9890000.0,10126426.83672557
property_4288705100_prodej_byt_2_1_praha-veleslavin-na-petrinach,8450000.0,8155704.10680088
property_2774651468_prodej_byt_2_kk_praha-modrany-k-vltave,8899100.0,8535806.344891675
property_2995417676_prodej_byt_2_kk_praha-smichov-jindricha-plachty,7690000.0,8026830.272236105
property_3445121612_prodej_byt_1_kk_praha-zizkov-ke-kapslovne,12000000.0,9823670.777107256
property_1976922700_prodej_byt_2_kk_praha-prosek-kytlicka,7200000.0,7821035.9459259575
property_3087360588_prodej_byt_5_kk_praha-lysolaje-lysolajske-udoli,12999900.0,12171889.563173821
property_3450352204_prodej_byt_2_kk_praha-vysocany-u-vysocanskeho-pivovaru,7990000.0,7429998.428087598
property_3360379468_prodej_byt_3_kk_praha-troja-k-haltyri,14590000.0,12946486.892001878
property_4232888908_prodej_byt_2_1_praha-smichov-svornosti,4990000.0,7907920.025758793
property_1437753932_prodej_byt_2_kk_praha-libus-na-domovine,5996848.0,5488248.584132848
property_3530490444_prodej_byt_2_kk_praha-uhrineves-vaclava-trojana,6690000.0,7054802.853862058
property_2527162956_prodej_byt_3_kk_praha-chodov-radimovicka,7390000.0,8098675.7281279
property_1963328076_prodej_byt_3_kk_praha-cakovice-danielova,9763858.0,10016858.795873923
property_991519308_prodej_byt_2_kk_praha-ruzyne-na-jivinach,8975000.0,8639415.88336181
property_469005644_prodej_byt_2_kk_praha-mala-strana-thunovska,10500000.0,10807187.222511346
property_77881932_prodej_byt_1_kk_praha-liben-hejtmankova,4650000.0,4620964.835937583
property_823001676_prodej_byt_3_kk_praha-kosire-hlavackova,14990000.0,13362727.867778786
property_1274155596_prodej_byt_2_kk_praha-zizkov-ke-kapslovne,13490000.0,13282119.52303858
property_381956684_prodej_byt_3_kk_praha-nove-mesto-sokolska,13200000.0,12588631.199904734
property_3189531212_prodej_byt_1_kk_praha-horni-mecholupy-mantovska,5500000.0,5152760.14556792
property_2554266188_prodej_byt_4_1_praha-stodulky-dominova,8499000.0,9123576.474994138
property_4090597964_prodej_byt_3_kk_praha-vinohrady-u-zvonarky,15000000.0,12183122.46184982
property_3157217868_prodej_byt_3_kk_praha-michle-v-doline,13990000.0,12816457.703444675
property_2052850252_prodej_byt_2_kk_praha-nove-mesto-zitna,10990000.0,10604649.577100242
property_3893105228_prodej_byt_3_kk_praha-vinohrady-lublanska,13150000.0,15011678.350518823
property_1839096396_prodej_byt_2_kk_praha-nove-mesto-v-tunich,12362500.0,10719385.792782385
property_2888848716_prodej_byt_3_kk_praha-stodulky-klausova,10600000.0,11045672.404014297
property_1829204556_prodej_byt_3_kk_praha-strizkov-zaksinska,12300000.0,13499571.545941215
property_2594984524_prodej_byt_3_kk_praha-zlicin-strazovicka,12057000.0,12218696.335415155
property_1685459532_prodej_byt_2_kk_praha-zizkov-pitterova,14100000.0,14485694.917188497
property_2714718796_prodej_byt_1_kk_praha-zizkov-hartigova,4900000.0,6709249.466363092
property_4065907276_prodej_byt_3_kk_praha-radotin-namesti-osvoboditelu,10468100.0,10943281.614504615
property_2225885772_prodej_byt_3_1_praha-kbely-studena,7700000.0,7643508.706025879
property_1792279116_prodej_byt_2_kk_praha-smichov-randova,11500000.0,11126067.988300331
property_42488396_prodej_byt_2_1_praha-vrsovice-ruska,7950000.0,9856989.023380203
property_1081549388_prodej_byt_1_kk_praha-kosire-starokosirska,7000000.0,6971323.511497528
property_3031364172_prodej_byt_3_kk_praha-zbraslav-na-banich,11990000.0,11423011.956231184
property_137544268_prodej_byt_4_1_praha-zizkov-jeseniova,10490000.0,11522162.440829063
property_1706582604_prodej_byt_2_kk_praha-modrany-ceskoslovenskeho-exilu,12990000.0,8176447.380328892
property_3325305420_prodej_byt_2_kk_praha-cakovice-k-avii,5550000.0,7255181.6154871695
property_3869200972_prodej_byt_2_kk_praha-karlin-saldova,9495000.0,9126181.895503646
property_119800396_prodej_byt_3_kk_praha-nove-mesto-klimentska,13790000.0,13614924.060939055
property_709694028_prodej_byt_1_kk_praha-kobylisy-,3750000.0,3888045.5279863738
property_1616728652_prodej_byt_2_kk_praha-vrsovice-bajkalska,5500000.0,6151449.545668631
property_3105583692_prodej_byt_2_kk_praha-holesovice-poupetova,4390000.0,7605992.885557544
property_34493004_prodej_byt_1_1_praha-veleslavin-na-okraji,6085000.0,6785228.093531923
property_3432534604_prodej_byt_2_kk_praha-karlin-pernerova,7390000.0,7743392.917314883
property_3782439500_prodej_byt_2_kk_praha-strasnice-strancicka,8295000.0,8643074.588777125
property_4293722700_prodej_byt_4_kk_praha-stodulky-blattneho,11590000.0,12454414.200712897
property_3005174348_prodej_byt_2_kk_praha-holesovice-u-pergamenky,10500000.0,8715553.000160702
property_409392460_prodej_byt_2_kk_praha-zizkov-biskupcova,7300000.0,9887520.978430355
property_2950955596_prodej_byt_2_kk_praha-holesovice-v-haji,11640816.0,11004443.466599539
property_2099530588_prodej_byt_1_1_praha-kralovice-kutatska,5482050.0,5578673.979140827
property_1896243788_prodej_byt_2_1_praha-krc-sturova,7200000.0,7269764.826926302
property_3558744652_prodej_byt_3_kk_praha-modrany-mezi-vodami,12017770.0,13811198.952714084
property_1418547788_prodej_byt_4_1_praha-smichov-pod-hybsmankou,10360000.0,10213147.165452737
property_1188647500_prodej_byt_2_kk_praha-zizkov-u-viktorie,9590000.0,9116154.184385851
property_2159743564_prodej_byt_2_kk_praha-zizkov-jeseniova,7996400.0,7394155.900279391
property_2356826700_prodej_byt_3_kk_praha-krc-pod-vrstevnici,8976000.0,10305863.551398555
property_468337996_prodej_byt_3_kk_praha-stodulky-radounova,12500000.0,13416327.663733374
property_2143248972_prodej_byt_2_kk_praha-modrany-modranska,9718000.0,10418833.574441098
property_3623449164_prodej_byt_1_kk_praha-liben-kovanecka,6300000.0,4904806.385287354
property_420368972_prodej_byt_2_kk_praha-kosire-musilkova,9490000.0,9360827.82263979
property_3768799820_prodej_byt_3_kk_praha-hlubocepy-milose-havla,10999000.0,9930884.903999183
property_2409562700_prodej_byt_2_1_praha-liben-frantiska-kadlece,6387860.0,6676950.537567591
property_3648304460_prodej_byt_3_kk_praha-stodulky-habova,11702270.0,11726635.055660803
