id,y_true,y_pred
property_3763823180_prodej_byt_2_kk_praha-stodulky-brdickova,6390000.0,6759295.891000915
property_3920581196_prodej_byt_1_1_praha-nusle-petra-rezka,5800000.0,5038209.107339762
property_927987020_prodej_byt_3_kk_praha-cerny-most-arnosta-valenty,9792000.0,9245016.747248836
property_2956976716_prodej_byt_2_kk_praha-zizkov-malesicka,9614000.0,8812542.453449111
property_3256181324_prodej_byt_2_kk_praha-zizkov-olgy-havlove,8190000.0,7992522.870929597
property_256725580_prodej_byt_2_1_praha-vinohrady-rybalkova,10150000.0,9408331.525959017
property_2998860_prodej_byt_3_kk_praha-pitkovice-v-pitkovickach,10600000.0,12763648.957941154
property_2039263820_prodej_byt_1_kk_praha-liben-pod-labutkou,4990000.0,5940896.94838052
property_2477486668_prodej_byt_2_kk_praha-lochkov-u-sladovny,7390000.0,6811216.269868091
property_559859020_prodej_byt_3_kk_praha-kamyk-hodkovicka,10985466.0,11801297.213131985
property_1744142924_prodej_byt_3_kk_praha-hlubocepy-wassermannova,12139376.0,12185478.048679845
property_4068487756_prodej_byt_1_kk_praha-brevnov-u-petrin,8170160.0,6447725.440953107
property_331944524_prodej_byt_3_kk_praha-chodov-dunovskeho,14442000.0,12761005.135867026
property_771351116_prodej_byt_3_1_praha-modrany-plovdivska,7900000.0,8445266.25567402
property_3157021260_prodej_byt_2_kk_praha-zizkov-bukova,7150000.0,7939498.89963526
property_981029452_prodej_byt_3_kk_praha-praha-pracska,9622000.0,10062356.812495954
property_1104265804_prodej_byt_2_1_praha-vysocany-na-brehu,8500000.0,9101960.548896309
property_2990322252_prodej_byt_2_kk_praha-malesice-nad-vodovodem,9490000.0,9647321.044605983
property_2706661964_prodej_byt_3_kk_praha-troja-mazurska,14600000.0,12111749.786701748
property_463115596_prodej_byt_2_kk_praha-praha-lysolaje-,8500000.0,8102737.540119739
property_3632165452_prodej_byt_2_kk_praha-michle-u-plynarny,11990000.0,12343546.734280463
property_662860364_prodej_byt_2_kk_praha-smichov-na-neklance,9683025.0,9599099.332808878
property_1278149964_prodej_byt_1_kk_praha-nove-mesto-skolska,8500000.0,8750693.105382117
property_3865145932_prodej_byt_1_kk_praha-lhotka-u-noveho-dvora,5390000.0,5237064.513166901
property_1540530764_prodej_byt_2_kk_praha-hrdlorezy-mezilehla,9868588.0,7559437.088791568
property_1128252748_prodej_byt_2_kk_praha-praha-5-na-vysoke-i,10875240.0,11959708.998822436
